time_millis;latitude;longitude;altitude;accuracy;speed;bearing;provider
1679442421904;10.8693335;106.8050967;29.399999618530273;6.0;12.457565;223.99889;fused
1679442422911;10.8692546;106.805017;29.399999618530273;6.4;12.40096;224.00002;fused
1679442423907;10.8691773;106.8049385;29.399999618530273;6.8;12.298169;224.99887;fused
1679442424917;10.8691001;106.8048585;29.399999618530273;7.2;12.241235;225.0;fused
1679442425906;10.869025;106.804781;29.399999618530273;7.6;11.966195;225.0;fused
1679442426913;10.8689544;106.8047048;29.399999618530273;7.6;11.579269;225.99892;fused
1679442427916;10.8688872;106.8046301;27.704311970179695;7.333;11.150084;226.9989;fused
1679442428889;10.8688226;106.8045576;27.613679498241943;7.333;10.464999;226.00243;fused
1679442429902;10.8687632;106.804492;27.382750303838556;7.0;9.651522;225.99937;fused
1679442430911;10.86871;106.8044328;27.05710477690524;6.666;8.822927;226.99817;fused
1679442431906;10.8686596;106.804376;26.498006810506027;6.333;7.9253745;227.0003;fused
1679442432904;10.8686122;106.8043261;25.846796459101206;6.333;7.6531124;226.00143;fused
1679442433901;10.8685632;106.8042777;25.134208653207388;6.4;7.547257;222.00784;fused
1679442434900;10.8685095;106.8042354;24.37254328066058;6.333;7.5744596;217.17624;fused
1679442435907;10.8684491;106.8041969;24.261984656291425;6.4;7.76633;212.12332;fused
1679442436930;10.8683843;106.8041617;24.261984656291425;6.4;7.9131565;205.10033;fused
1679442437918;10.868317;106.8041336;24.264032025083424;6.4;7.9496174;201.07352;fused
1679442438920;10.8682486;106.8041093;24.274268876482417;6.0;7.716315;201.02695;fused
1679442439946;10.8681807;106.8040853;24.194421764329626;6.0;8.010775;200.01935;fused
1679442440900;10.8681118;106.8040619;24.087960121325665;6.0;8.189284;199.0796;fused
1679442441902;10.8680412;106.8040381;23.87504085759352;6.0;7.957888;199.95923;fused
1679442442898;10.8679743;106.8040114;23.70307152113852;6.0;7.6599817;203.09547;fused
1679442443907;10.8679092;106.8039807;23.445124075862857;6.0;7.6571608;204.87445;fused
1679442444934;10.867846;106.8039444;23.27930487451242;6.0;7.917309;210.37134;fused
1679442445900;10.8677859;106.8038966;23.350954747613756;6.0;8.433713;213.49925;fused
1679442446888;10.867728;106.8038435;23.41032224539073;6.333;8.693533;222.9428;fused
1679442447905;10.8676792;106.803772;23.408275083352585;6.4;9.019387;229.93393;fused
1679442448919;10.8676318;106.8036991;23.46150145742599;6.333;9.287186;231.96747;fused
1679442449913;10.8675824;106.8036249;23.33048329332862;6.333;9.497367;231.99767;fused
1679442450913;10.867531;106.8035524;23.340719014275216;6.8;9.830757;232.00897;fused
1679442451903;10.8674773;106.8034769;23.22812676554119;6.8;10.07799;232.00633;fused
1679442452906;10.8674217;106.8033962;23.1994671598559;6.8;10.314527;232.00607;fused
1679442453899;10.8673648;106.8033159;23.197420048881575;6.666;10.535151;232.00584;fused
1679442454911;10.8673057;106.8032333;23.332530436526504;6.666;10.730045;232.0052;fused
1679442455902;10.8672469;106.8031511;23.438982565955385;6.666;10.893793;232.00452;fused
1679442456903;10.8671867;106.8030676;23.772876766044043;6.0;11.056528;232.00449;fused
1679442457877;10.8671266;106.802985;23.109394745981383;6.0;11.213602;232.00447;fused
1679442458893;10.8670644;106.8028987;22.855559470353313;6.0;11.462998;232.98291;fused
1679442459936;10.8670027;106.8028079;22.689751833321942;6.0;11.849306;234.96059;fused
1679442460923;10.8669431;106.8027128;22.56488650038869;5.6;12.177118;235.98322;fused
1679442461919;10.8668825;106.8026165;22.521900501069908;5.6;12.4429455;236.01733;fused
1679442462911;10.866821;106.8025173;22.46049230979643;5.2;12.770522;236.98311;fused
1679442463936;10.8667583;106.8024151;22.609919686506515;4.8;13.047577;237.00914;fused
1679442464923;10.8666957;106.8023143;22.46049230979643;5.0;12.97001;236.99661;fused
1679442465928;10.8666324;106.8022107;22.27831730040544;5.0;13.125952;237.79884;fused
1679442466938;10.8665708;106.8021064;22.153458044650407;5.2;13.114297;237.99422;fused
1679442467928;10.8665096;106.8020035;22.153458044650407;5.6;13.0451765;237.97873;fused
1679442651920;10.866449;106.8019012;22.454608965817386;5.666;12.763302;237.99252;fused
1679442651921;10.8663913;106.8018018;21.885323908580382;6.0;12.384579;237.99606;fused
1679442651921;10.8663362;106.8017064;21.72772231638858;6.0;12.026394;238.9657;fused
1679442651921;10.8662834;106.8016148;21.475975219130262;6.0;11.641043;238.99956;fused
1679442651921;10.8662313;106.8015258;21.019574802217598;6.0;11.446723;239.0006;fused
1679442651922;10.8661807;106.8014401;20.90496690917564;6.0;10.496799;239.99953;fused
1679442651922;10.8661381;106.8013644;20.84561700380914;6.0;8.931698;238.99266;fused
1679442651922;10.8661023;106.8012988;20.74329055930732;6.0;8.512501;239.97331;fused
1679442651922;10.8660698;106.8012388;20.35650778892243;6.333;6.7104034;240.98935;fused
1679442651922;10.8660509;106.8011988;19.89607518343577;6.333;5.7259793;241.97722;fused
1679442651922;10.8660334;106.8011604;19.52610715646791;6.333;5.0312977;242.9533;fused
1679442651922;10.8660185;106.8011238;19.509331174715307;6.333;4.5820794;246.98906;fused
1679442651922;10.8660092;106.8010942;19.282204051525234;6.285;4.2084165;248.99403;fused
1679442651922;10.8659973;106.8010585;19.25765013346124;6.25;3.7510042;249.98503;fused
1679442651922;10.8659878;106.8010293;19.282204051525234;6.0;3.1922388;250.96283;fused
1679442651922;10.8659801;106.8010054;19.25355782071844;6.0;2.3950949;251.95259;fused
1679442651922;10.8659751;106.8009894;19.16352744158469;6.0;1.1099968;251.01965;fused
1679442651922;10.8659699;106.8009758;19.02234536874481;7.472;1.2474971;247.6791;fused
1679442651922;10.8659632;106.8009575;16.899999618530273;7.472;1.8523813;245.0645;fused
1679442651922;10.8659512;106.8009318;16.899999618530273;7.472;2.7742703;245.30952;fused
1679442651922;10.865936;106.8009024;16.899999618530273;7.262;3.3650374;241.00679;fused
1679442651922;10.8659187;106.8008703;16.899999618530273;6.0;3.770728;240.05115;fused
1679442651922;10.8659004;106.8008367;18.54306005202971;6.0;3.659921;239.00253;fused
1679442651922;10.8658821;106.800803;18.559427939116055;6.0;4.1871505;239.3991;fused
1679442651922;10.8658623;106.8007654;18.588583316491977;6.0;4.2405815;239.01506;fused
1679442651922;10.8658406;106.8007251;16.899999618530273;6.0;5.2897058;240.02426;fused
1679442651922;10.8658156;106.800679;18.555847461106566;6.0;5.6186724;239.07045;fused
1679442651922;10.8657901;106.8006316;18.70776336089571;6.0;5.9298644;239.00186;fused
1679442651922;10.8657633;106.8005827;18.998303728976133;6.0;6.1764016;239.00143;fused
1679442651922;10.8657338;106.8005307;19.108793532028635;6.0;6.669013;239.03143;fused
1679442651922;10.8657009;106.8004744;19.000349823314288;6.0;7.1510277;239.00055;fused
1679442651922;10.8656661;106.8004145;18.936921129073767;6.0;7.6194196;238.07477;fused
1679442651922;10.8656278;106.8003516;18.936921129073767;6.0;8.132593;238.00066;fused
1679442651922;10.8655878;106.8002867;19.02734131389201;5.666;8.058012;237.01234;fused
1679442651922;10.8655475;106.8002231;19.28106877278598;5.2;7.9865;236.99799;fused
1679442651923;10.8655088;106.8001597;19.62443170890461;5.0;8.235118;237.9934;fused
1679442651923;10.8654701;106.8000947;19.67149548986194;5.0;8.558929;237.95645;fused
1679442651923;10.8654293;106.8000255;19.67558800493648;5.0;8.838448;238.97191;fused
1679442651923;10.8653869;106.7999524;20.123730392808213;5.2;9.08182;238.25662;fused
1679442651923;10.8653432;106.7998787;20.316091033919562;5.333;9.539458;238.10011;fused
1679442651923;10.8652959;106.7998008;20.43273738442631;6.0;9.894715;238.03015;fused
1679442651923;10.8652484;106.7997243;20.514595433608847;6.0;10.208761;238.01341;fused
1679442651923;10.8651986;106.7996421;20.64147697638868;6.0;10.495251;238.14777;fused
1679442651923;10.8651468;106.7995562;20.754034777778323;6.0;10.777204;238.01953;fused
1679442651923;10.8650942;106.7994683;20.80724444196541;5.6;10.988001;238.00937;fused
1679442651923;10.8650425;106.7993815;20.995527481563357;5.333;10.95251;238.00458;fused
1679442651923;10.8649907;106.7992929;21.15925527274497;5.333;11.368086;238.93625;fused
1679442651923;10.8649383;106.7992011;21.180174142542164;5.333;11.458054;239.00197;fused
1679442651923;10.8648849;106.7991091;21.538350668474855;5.333;11.64629;239.02213;fused
1679442651923;10.8648312;106.7990168;22.07414267201831;5.333;11.838173;239.00883;fused
1679442651923;10.864778;106.7989224;22.25836016438575;6.0;11.762234;238.96164;fused
1679442651923;10.8647286;106.7988275;22.342282797472492;6.0;12.061526;241.75255;fused
1679442651923;10.8646802;106.7987266;22.448722457413076;6.0;12.238475;243.73875;fused
1679442651923;10.8646341;106.7986223;23.068964826832854;5.6;12.037328;244.94397;fused
1679442651923;10.8645919;106.7985216;23.18360206277687;5.2;11.947193;246.35692;fused
1679442651923;10.8645531;106.7984208;23.324853652092905;5.333;11.75116;248.87862;fused
1679442651923;10.8645168;106.7983202;23.44563586855557;5.333;11.627905;248.02528;fused
1679442651923;10.8644779;106.7982199;23.35965513069611;5.2;11.665358;247.0386;fused
1679442651923;10.8644381;106.7981215;23.44563586855557;5.6;11.713803;246.99731;fused
1679442651923;10.8643995;106.7980246;23.478390665395622;5.666;11.609541;247.71199;fused
1679442651923;10.8643717;106.7979201;23.69129993853977;6.0;12.0443;249.28487;fused
1679442651923;10.8643476;106.7978115;23.963585957712922;6.0;12.291013;259.43054;fused
1679442651923;10.864338;106.7977004;23.95592741833103;6.0;12.030045;263.07007;fused
1679442651924;10.8643311;106.7975885;24.185233931006685;6.4;12.136612;264.0828;fused
1679442651924;10.8643343;106.7974755;24.213897682456228;6.8;12.519156;269.81317;fused
1679442651924;10.8643409;106.7973584;24.72111952088138;7.2;12.455808;269.98935;fused
1679442651924;10.8643493;106.7972409;24.936107628277426;7.6;12.453675;272.2871;fused
1679442651924;10.8643698;106.7971265;25.09172147901878;7.333;12.356497;274.99414;fused
1679442651924;10.8643891;106.7970113;25.689632922073642;7.333;12.214762;276.99588;fused
1679442651924;10.8644072;106.7968981;26.332639681436156;6.8;12.110162;276.99997;fused
1679442651924;10.864422;106.796789;26.600914923145808;6.666;12.160142;276.00208;fused
1679442651924;10.8644364;106.7966782;26.693072505219895;6.333;12.2305;276.99783;fused
1679442651924;10.8644498;106.7965668;26.78113513347718;6.0;12.337648;275.00424;fused
1679442651924;10.8644626;106.7964545;26.779087154958894;6.0;12.414191;276.9956;fused
1679442651924;10.864477;106.7963434;26.768847269810706;6.0;12.325553;276.99988;fused
1679442651924;10.8644908;106.7962272;26.58862732144638;6.0;12.803912;276.0017;fused
1679442651924;10.8645044;106.7961083;26.56610009805152;6.0;12.991991;276.9974;fused
1679442651924;10.8645198;106.7959878;26.537429173284217;6.0;13.165768;276.9998;fused
1679442651924;10.8645357;106.7958653;26.341428835004663;6.0;13.438187;276.9993;fused
1679442651924;10.8645532;106.7957407;26.41720257157135;6.0;13.643124;276.99973;fused
1679442651924;10.8645704;106.7956152;26.41720257157135;6.0;13.665073;276.99997;fused
1679442651924;10.8645867;106.7954928;26.21650604956345;6.0;13.777532;276.99985;fused
1679442651924;10.8646039;106.7953672;26.297825961210023;6.0;13.884054;276.99985;fused
1679442651924;10.8646214;106.7952416;26.131950792684684;6.333;13.817579;277.99594;fused
1679442651924;10.864643;106.7951157;25.75720776558056;6.8;13.9064245;279.994;fused
1679442651924;10.8646708;106.7949924;25.585200135521568;6.666;13.862836;280.00012;fused
1679442651924;10.8647003;106.794869;25.181815017735296;6.8;13.899153;279.99997;fused
1679442651924;10.8647271;106.7947447;24.81120910986688;6.8;13.886031;280.97424;fused
1679442651924;10.8647666;106.7946262;24.45699875955492;6.4;13.91052;290.8888;fused
1679442651924;10.8648183;106.7945117;24.260449130022778;6.0;13.486114;291.03058;fused
1679442651924;10.8648668;106.7943994;24.035241631007864;6.333;13.476148;294.95538;fused
1679442651924;10.8649242;106.7942902;23.896025450643926;6.666;13.227404;297.92932;fused
1679442651924;10.864986;106.7941841;23.797756586060437;7.0;13.207028;298.99564;fused
1679442651924;10.8650485;106.794082;23.62169439386986;7.333;13.028144;300.9758;fused
1679442651924;10.8651165;106.7939861;23.545947834715072;7.666;13.076758;301.99362;fused
1679442651925;10.8651864;106.7938914;23.30898900271343;8.0;12.758094;302.9948;fused
1679442651925;10.865261;106.7937978;23.21481855129388;8.0;12.409424;303.99396;fused
1679442651925;10.8653315;106.7937082;23.128837750967634;8.0;11.854017;304.99255;fused
1679442651925;10.8653989;106.7936285;22.90160698839223;8.0;11.076038;307.99405;fused
1679442651925;10.8654652;106.7935528;22.569983864574283;7.6;11.001936;308.00006;fused
1679442651925;10.8655276;106.7934756;22.368892586811157;7.333;10.941782;307.00574;fused
1679442651925;10.8655881;106.7933924;21.83057237302124;7.0;11.126435;306.98578;fused
1679442651925;10.8656481;106.7933091;21.664784839203577;6.4;11.243601;306.0217;fused
1679442651925;10.8657067;106.7932242;21.617709959336743;6.0;11.348276;304.04996;fused
1679442651925;10.8657648;106.7931384;21.507187358599694;6.0;11.502457;304.96167;fused
1679442651925;10.8658259;106.793052;21.456019977241723;6.0;11.675741;304.9926;fused
1679442651925;10.8658876;106.7929653;21.365966138272704;6.0;11.732773;304.9989;fused
1679442651925;10.8659497;106.7928782;21.36801280577849;6.0;11.768628;304.99976;fused
1679442651925;10.8660126;106.7927888;21.38029282121075;6.0;11.90292;304.0369;fused
1679442651925;10.8660751;106.7926976;21.617709959336743;6.0;11.813709;304.00494;fused
1679442651925;10.8661366;106.7926072;21.56654190898781;6.333;11.640636;304.0263;fused
1679442651925;10.8661963;106.7925202;21.437599795769522;6.666;11.457122;303.9985;fused
1679442651925;10.8662536;106.7924359;21.214514118016368;6.8;11.033095;303.11227;fused
1679442651927;10.866308;106.7923529;20.807686653946348;6.8;10.949652;302.1115;fused
1679442651927;10.8663592;106.7922671;20.586657881712227;6.8;10.893668;301.20663;fused
1679442651927;10.8664072;106.7921809;20.586657881712227;6.666;11.054035;299.22266;fused
1679442651927;10.8664545;106.7920906;20.4352155779504;6.4;11.084358;298.07132;fused
1679442651927;10.8665007;106.7919997;20.30424063826524;6.666;11.369782;297.01617;fused
1679442651927;10.8665487;106.7919026;20.203964321671947;6.8;11.587983;296.02023;fused
1679442651927;10.8665949;106.7918052;20.220335883948252;6.666;11.715793;295.99332;fused
1679442651927;10.8666414;106.7917062;20.484331703518777;6.8;11.937874;295.9868;fused
1679442651927;10.8666881;106.7916046;20.5846113460099;6.666;12.031891;295.9937;fused
1679442651927;10.8667326;106.7915016;20.872733719217166;5.6;12.0990715;295.99194;fused
1679442651927;10.8667754;106.7913986;20.79701178822627;5.333;12.273084;291.9604;fused
1679442651927;10.8668138;106.7912945;20.56005295622463;5.333;12.2907;290.06873;fused
1679442651927;10.866851;106.7911874;20.470006137415616;5.2;12.30427;290.00195;fused
1679442651927;10.8668872;106.7910828;20.34517008892327;5.333;12.454867;289.0351;fused
1679442651927;10.866923;106.7909741;20.26126492835624;5.0;12.577453;288.99408;fused
1679442651927;10.8669598;106.7908657;20.2489861942258;5.0;12.674681;288.99713;fused
1679442651927;10.866995;106.790755;20.26126492835624;4.8;12.756514;288.0628;fused
1679442651927;10.867027;106.7906417;20.279683062992753;4.4;12.829241;287.0444;fused
1679442651927;10.867057;106.7905295;20.306287106091155;4.666;12.951915;286.04526;fused
1679442651927;10.867085;106.7904124;20.277636601607206;4.666;13.020863;285.12415;fused
1679442651928;10.867109;106.7902944;20.2489861942258;4.666;13.108663;282.03754;fused
1679442651928;10.8671305;106.7901759;20.269450761017602;4.666;13.1096735;281.04712;fused
1679442651928;10.8671514;106.7900555;20.355402482554048;4.666;13.130136;280.05637;fused
1679442651928;10.8671717;106.7899351;20.449541085094438;4.4;13.19934;279.0863;fused
1679442651928;10.8671907;106.7898148;20.49456426560038;4.4;13.098562;279.01257;fused
1679442651928;10.8672074;106.7896925;20.537541161596366;4.8;13.1414995;277.16672;fused
1679442651928;10.8672206;106.7895733;20.547773788085898;5.2;13.115965;276.06668;fused
1679442651928;10.8672323;106.7894543;20.607123265990083;5.6;13.019755;275.0628;fused
1679442651928;10.8672412;106.7893386;20.62144906446322;5.666;12.632732;274.06577;fused
1679442651928;10.867248;106.7892268;20.72787004175199;6.0;12.523559;273.05966;fused
1679442651928;10.8672533;106.7891162;20.84657194315703;6.0;12.039067;273.0089;fused
1679442651928;10.8672585;106.7890099;20.96118225716502;6.0;11.392314;273.02036;fused
1679442651928;10.8672628;106.7889149;20.9161565913451;5.666;10.353623;273.01117;fused
1679442651928;10.8672673;106.7888286;20.8015468877892;5.2;9.265904;273.04907;fused
1679442651928;10.8672709;106.7887532;20.558006426963694;4.8;8.357616;272.44666;fused
1679442651928;10.8672727;106.7886847;20.28786891348937;4.4;7.4850874;271.19885;fused
1679442651928;10.8672741;106.7886223;20.15484982508511;4.4;6.4644246;271.00723;fused
1679442651928;10.8672751;106.7885698;20.02387922925807;4.8;5.8272524;271.02795;fused
1679442651928;10.8672761;106.788522;19.766036798579883;5.0;5.618485;270.99915;fused
1679442651928;10.8672773;106.7884774;19.66167424107867;5.333;4.525299;271.96826;fused
1679442651928;10.8672788;106.7884414;19.669859493141132;6.0;3.5310783;272.01685;fused
1679442651929;10.8672796;106.7884223;19.792639225190868;7.0;2.4471655;272.04166;fused
1679442651929;10.8672797;106.7884052;19.63711853244098;7.142;1.087834;271.8828;fused
1679442651930;10.8672782;106.788415;18.399999618530273;8.45;2.4941497E-7;0.0;fused
1679442651930;10.8672766;106.7884002;18.399999618530273;6.919;1.9584577;273.57;fused
1679442651930;10.8672775;106.7883775;18.600000381469727;6.529;3.1028416;272.09485;fused
1679442651930;10.8672788;106.7883449;18.600000381469727;6.529;3.8098242;271.96457;fused
1679442652929;10.8672793;106.7883153;18.600000381469727;6.462;3.8822415;272.01526;fused
1679442653926;10.8672794;106.7882817;18.600000381469727;6.411;4.2207923;271.0991;fused
1679442654854;10.8672799;106.7882406;18.600000381469727;6.832;4.226861;270.98093;fused
1679442656200;10.8672803;106.7881825;18.600000381469727;7.846;4.702552;270.734;fused
1679442657906;10.8672811;106.7880859;18.600000381469727;7.846;5.5452332;270.00006;fused
1679442658919;10.8672816;106.7880301;18.600000381469727;8.462;5.6905336;270.98798;fused
1679442659904;10.8672827;106.7879759;18.600000381469727;8.462;5.738315;271.9872;fused
1679442660924;10.8672847;106.7879206;18.600000381469727;6.696;5.759469;271.99976;fused
1679442661902;10.8672866;106.7878678;18.600000381469727;6.0;5.5881395;272.00113;fused
1679442662916;10.8672879;106.7878172;18.600000381469727;6.0;5.4100904;271.01157;fused
1679442663929;10.8672883;106.7877679;18.600000381469727;6.0;5.4566035;271.00003;fused
1679442664927;10.8672886;106.7877182;18.600000381469727;6.0;5.6596413;271.9891;fused
1679442665904;10.8672905;106.7876676;18.600000381469727;6.0;5.6379704;272.94;fused
1679442666914;10.8672943;106.7876171;18.600000381469727;6.0;5.562557;274.83533;fused
1679442667921;10.8672998;106.7875686;18.600000381469727;6.0;4.982641;276.83374;fused
1679442668932;10.8673041;106.7875285;18.600000381469727;6.0;4.1135354;275.02386;fused
1679442669914;10.8673063;106.7875;18.600000381469727;5.6;2.826488;274.03635;fused
1679442670906;10.8673075;106.787481;18.600000381469727;5.6;1.748817;274.0299;fused
1679442671893;10.8673083;106.78747;18.600000381469727;5.666;1.5287205;273.163;fused
1679442672887;10.8673088;106.787457;18.600000381469727;5.666;2.1457543;271.02374;fused
1679442673905;10.8673086;106.787436;18.600000381469727;5.666;2.7147431;269.13907;fused
1679442674936;10.8673078;106.7874153;18.600000381469727;6.743;1.4338832;262.77563;fused
1679442675917;10.867307;106.7873845;18.600000381469727;6.952;4.268065;267.0954;fused
1679442676933;10.8673065;106.787341;18.600000381469727;7.543;4.2889514;270.54297;fused
1679442677912;10.8673076;106.7873027;18.600000381469727;7.619;4.3345947;270.08823;fused
1679442678900;10.8673079;106.7872614;18.600000381469727;7.388;4.765818;270.96225;fused
1679442679919;10.8673087;106.7872157;18.600000381469727;6.75;4.750049;270.9993;fused
1679442680911;10.8673094;106.7871679;18.600000381469727;6.666;4.694198;270.00818;fused
1679442681931;10.8673089;106.7871308;18.600000381469727;6.222;4.126477;270.0;fused
1679442683256;10.867309;106.7870731;18.600000381469727;7.584;4.271852;269.77124;fused
1679442684923;10.867298;106.786992;18.600000381469727;8.421;5.5576725;260.83383;fused
1679442685933;10.8672891;106.7869364;18.600000381469727;8.663;5.9823236;261.00668;fused
1679442686914;10.8672809;106.7868788;18.600000381469727;8.463;6.272538;261.96518;fused
1679442687905;10.8672766;106.786819;18.600000381469727;7.998;7.0195684;268.88705;fused
1679442688903;10.8672788;106.7867516;18.600000381469727;7.03;7.156632;269.96005;fused
1679442689913;10.8672823;106.7866845;18.600000381469727;5.666;7.087255;271.96268;fused
1679442690912;10.8672871;106.7866169;18.600000381469727;5.666;7.432171;271.99625;fused
1679442691902;10.8672921;106.7865444;18.600000381469727;5.333;7.887477;271.99506;fused
1679442692910;10.8672965;106.7864706;18.600000381469727;5.333;7.946691;272.00232;fused
1679442693927;10.867301;106.7863922;18.600000381469727;5.2;8.823802;272.6552;fused
1679442770305;10.8673063;106.7863105;18.600000381469727;5.2;8.901826;272.9836;fused
1679442770306;10.8673112;106.7862287;18.600000381469727;5.333;9.098956;272.0278;fused
1679442770306;10.8673144;106.7861422;18.600000381469727;5.6;9.737536;271.09537;fused
1679442770306;10.8673167;106.7860527;18.600000381469727;6.0;9.933206;271.0087;fused
1679442770306;10.8673203;106.7859593;18.600000381469727;6.0;10.416367;271.84164;fused
1679442770306;10.8673252;106.7858591;18.600000381469727;6.0;10.803713;271.99286;fused
1679442770311;10.8673302;106.7857588;18.600000381469727;6.0;10.841259;271.99997;fused
1679442770311;10.8673351;106.7856591;18.600000381469727;6.0;10.945492;272.00198;fused
1679442770311;10.8673393;106.7855572;18.600000381469727;6.0;11.434683;271.99368;fused
1679442770311;10.8673438;106.7854481;18.600000381469727;6.0;11.657422;271.99814;fused
1679442770311;10.8673483;106.7853386;18.600000381469727;6.0;11.763305;271.047;fused
1679442770311;10.8673514;106.7852295;18.600000381469727;6.0;12.109911;271.001;fused
1679442770311;10.8673547;106.7851169;18.600000381469727;6.0;12.337223;270.99927;fused
1679442770311;10.867359;106.7850029;18.600000381469727;6.0;12.5117655;271.9456;fused
1679442770311;10.8673643;106.7848868;18.600000381469727;6.0;12.771755;271.99704;fused
