time_millis;latitude;longitude;altitude;accuracy;speed;bearing;provider
1678837069213;10.8696109;106.805257;28.544466649290836;5.0;10.652262;222.96448;fused
1678837069213;10.8695409;106.8051889;28.227873247691278;5.333;10.633638;222.99998;fused
1678837069213;10.8694698;106.8051208;27.986861703896267;5.666;10.536245;223.00003;fused
1678837069213;10.8693998;106.8050541;27.480351363561596;6.0;10.472728;223.00002;fused
1678837069213;10.8693283;106.8049855;27.47422440812892;6.4;10.454558;223.99644;fused
1678837069213;10.8692645;106.8049215;27.378236019459518;6.333;10.408599;224.99911;fused
1678837069213;10.8691989;106.8048516;27.241403392287452;6.4;10.460154;225.99922;fused
1678837069213;10.8691349;106.804782;27.04330634904616;6.4;10.440996;226.0;fused
1678837069213;10.8690717;106.8047112;26.89831042483267;6.0;10.385691;225.99997;fused
1678837069213;10.8690102;106.8046424;26.76556985794945;6.0;10.210693;226.99916;fused
1678837069213;10.8689512;106.8045751;26.557273477831146;6.0;9.762667;226.99886;fused
1678837069213;10.8688947;106.804511;26.48580041248984;6.0;9.308199;227.00026;fused
1678837069214;10.8688411;106.8044485;26.397991473774443;6.0;8.989888;227.00017;fused
1678837069214;10.8687934;106.8043914;25.897702132919097;6.0;8.510675;227.99513;fused
1678837069214;10.8687467;106.8043358;25.568956686832465;6.0;8.112281;227.99956;fused
1678837069214;10.8687024;106.8042842;25.381107886151366;6.0;7.6312246;227.9978;fused
1678837069214;10.8686588;106.804235;25.203472099559825;5.6;7.1164465;226.00726;fused
1678837069214;10.868618;106.8041922;25.189179727258654;5.2;6.6101766;225.00316;fused
1678837069214;10.8685749;106.8041511;25.132972118655434;4.8;6.707741;221.04002;fused
1678837069214;10.8685259;106.8041137;24.94513334497967;5.0;6.714093;220.9999;fused
1678837069214;10.868474;106.8040798;24.577634772394877;4.8;6.594115;218.03902;fused
1678837069214;10.8684201;106.804053;24.344893939607978;4.8;6.6974998;206.32361;fused
1678837069214;10.868361;106.8040325;24.165238731691773;4.8;7.1222324;199.57607;fused
1678837069214;10.8683026;106.8040129;24.336727710961473;5.0;6.4905486;199.02579;fused
1678837069214;10.8682447;106.8039917;24.255065858380537;5.333;6.576081;199.99739;fused
1678837069214;10.868178;106.8039644;24.257107395082038;5.333;7.4719887;200.90128;fused
1678837069214;10.8681116;106.8039355;24.189736944307068;5.333;7.458678;203.9928;fused
1678837069214;10.8680508;106.8039051;24.03458279679471;5.666;7.2576127;204.00142;fused
1678837069214;10.8679915;106.8038776;23.84064411694923;6.0;7.035741;209.98209;fused
1678837069214;10.8679387;106.8038434;23.648751276191653;6.0;7.226335;214.97826;fused
1678837069214;10.8678858;106.8038022;23.354796223010457;6.0;7.3722115;217.98892;fused
1678837069214;10.8678354;106.8037569;23.122089055135543;5.6;7.563835;221.97586;fused
1678837069214;10.8677832;106.8037073;23.22211152651704;5.333;7.684707;223.9956;fused
1678837069214;10.8677329;106.8036538;23.105758968111825;5.0;7.8927746;226.96674;fused
1678837069214;10.8676845;106.8035977;22.96190674474479;4.4;8.017808;228.9991;fused
1678837069214;10.8676386;106.8035395;22.863928375596018;4.0;8.080602;229.99875;fused
1678837069214;10.867592;106.80348;22.79044534397783;4.0;8.193879;230.00006;fused
1678837069214;10.8675439;106.8034201;22.67409851694769;4.0;8.42362;230.99962;fused
1678837069214;10.8674954;106.8033582;22.565917816232215;4.0;8.550969;231.0001;fused
1678837069215;10.8674477;106.8032962;22.329149792710997;4.0;8.569409;231.00006;fused
1678837069215;10.8673998;106.8032334;22.24750718429739;4.0;8.514709;231.9994;fused
1678837069215;10.8673536;106.8031714;22.212809314489792;4.0;8.543116;232.00003;fused
1678837069215;10.8673078;106.8031089;22.17198847352569;4.0;8.558962;232.99942;fused
1678837069215;10.8672618;106.803045;22.112798604267084;4.0;8.691894;233.00023;fused
1678837069215;10.8672146;106.8029803;22.018912075515473;4.0;8.908529;233.00021;fused
1678837069215;10.8671654;106.8029131;21.751545282773584;4.0;9.128684;233.00021;fused
1678837069215;10.8671157;106.8028441;21.67399008546274;4.0;9.387183;233.00073;fused
1678837069215;10.8670659;106.8027737;21.61480370306057;4.0;9.479095;233.99843;fused
1678837069215;10.8670178;106.8027024;21.608680997496723;4.0;9.47816;234.99811;fused
1678837069215;10.8669696;106.8026304;21.545413299691784;4.0;9.507088;235.00015;fused
1678837069215;10.866922;106.802559;21.314796345536163;4.0;9.459837;235.99918;fused
1678837069215;10.8668748;106.8024859;21.08418568272862;4.0;9.756015;236.00043;fused
1678837069215;10.8668258;106.8024093;20.95357712443292;4.0;9.982727;236.99916;fused
1678837069215;10.8667776;106.8023318;21.043370291485456;4.0;10.209807;237.00037;fused
1678837069215;10.8667266;106.8022501;21.071941044664037;4.0;10.467626;237.00041;fused
1678837069215;10.8666759;106.8021672;20.996432835183615;4.0;10.719983;237.99947;fused
1678837069215;10.8666244;106.802082;20.93725119653326;4.0;10.783766;238.0001;fused
1678837069215;10.866574;106.8019978;20.920925300165603;4.0;10.833053;238.00012;fused
1678837069215;10.8665224;106.8019115;20.71277288524109;4.0;10.80376;237.99995;fused
1678837069215;10.8664721;106.8018276;20.737261138616326;4.0;10.737017;237.99985;fused
1678837069215;10.866422;106.8017431;20.761749462931235;4.0;10.6824255;237.99979;fused
1678837069215;10.8663726;106.8016607;20.651552562161925;4.333;10.656004;237.99995;fused
1678837069215;10.8663232;106.8015777;20.527072605849426;4.8;10.489913;237.99973;fused
1678837069215;10.8662756;106.8014973;20.35770118290921;5.0;10.183926;237.99884;fused
1678837069215;10.8662301;106.8014205;20.418919377894746;5.333;9.780296;237.99896;fused
1678837069216;10.8661856;106.8013454;20.404635092745156;5.333;9.613053;237.99725;fused
1678837069216;10.8661437;106.8012756;20.263834144980876;5.6;8.8976555;237.9973;fused
1678837069216;10.866105;106.8012116;20.20465763501554;5.666;8.37486;236.9999;fused
1678837069216;10.8660651;106.8011505;20.09038692602772;5.6;8.218649;236.00398;fused
1678837069216;10.8660277;106.8010932;19.967955737656318;5.6;7.5841856;236.9844;fused
1678837069216;10.8659944;106.8010381;19.855728705999468;6.4;7.134176;237.9969;fused
1678837069216;10.8659683;106.8009883;19.786352740729416;6.333;6.3392396;241.91628;fused
1678837069216;10.8659484;106.8009414;19.631279112400954;6.4;5.667885;244.97229;fused
1678837069216;10.8659331;106.800899;19.623117421291557;6.4;5.085756;247.98676;fused
1678837069216;10.865921;106.8008615;19.64964294621005;6.333;4.245917;249.89384;fused
1678837069216;10.8659108;106.8008288;19.702694245748745;6.666;3.5028129;252.93802;fused
1678837069216;10.8659042;106.8008032;19.696572924965235;6.8;2.7077878;253.98488;fused
1678837069216;10.8659009;106.8007879;19.672087686152025;6.666;1.9708394;254.94736;fused
1678837069216;10.865898;106.8007768;19.610874899401246;7.0;1.0432904;249.98662;fused
1678837069216;10.865893;106.8007635;17.100000381469727;8.997;0.8622656;239.01233;fused
1678837069216;10.8658841;106.8007479;17.100000381469727;8.711;2.0710077;233.26877;fused
1678837069216;10.8658701;106.8007263;17.100000381469727;8.425;2.6458755;235.00023;fused
1678837069216;10.8658553;106.8007035;17.100000381469727;8.163;3.0696504;236.00133;fused
1678837069216;10.8658393;106.8006781;17.100000381469727;7.854;3.2649405;237.0002;fused
1678837069216;10.8658238;106.8006531;17.100000381469727;6.892;3.4751725;237.99762;fused
1678837069216;10.8658095;106.8006301;18.79933726284211;6.764;2.8472881;239.97523;fused
1678837069216;10.8657998;106.8006143;17.100000381469727;6.892;1.776654;239.99298;fused
1678837069216;10.8657951;106.8006063;17.100000381469727;6.892;1.1905867;239.96176;fused
1678837069216;10.8657845;106.8005887;17.5;8.712;1.5037557;241.00577;fused
1678837069216;10.865774;106.8005677;17.5;8.712;2.4579148;242.01839;fused
1678837069216;10.8657614;106.8005431;17.5;8.379;2.8797371;241.00787;fused
1678837069216;10.8657475;106.8005169;17.200000762939453;7.693;3.2538927;241.0153;fused
1678837069217;10.8657315;106.8004872;17.200000762939453;7.36;3.86069;241.11154;fused
1678837069217;10.8657135;106.8004541;17.200000762939453;7.166;4.377139;240.0419;fused
1678837069217;10.8656922;106.8004167;17.200000762939453;7.166;4.9056625;239.00063;fused
1678837069217;10.8656748;106.8003868;17.200000762939453;6.88;5.337311;239.05292;fused
1678837069217;10.8656448;106.8003343;17.200000762939453;5.333;5.9819183;239.00891;fused
1678837069217;10.8656154;106.8002828;17.200000762939453;5.333;6.2795005;239.00041;fused
1678837069217;10.8655856;106.8002311;17.200000762939453;5.0;6.2084084;238.99976;fused
1678837069217;10.8655559;106.8001796;17.200000762939453;4.666;6.5349236;239.00133;fused
1678837069217;10.8655246;106.8001267;17.200000762939453;4.333;6.8059573;239.00032;fused
1678837069217;10.865491;106.8000714;17.200000762939453;4.333;7.0773854;238.00073;fused
1678837069217;10.8654557;106.8000137;17.200000762939453;4.333;7.324426;238.00029;fused
1678837069217;10.8654208;106.7999543;17.200000762939453;4.0;7.577457;238.99954;fused
1678837069217;10.8653847;106.7998926;17.200000762939453;4.0;7.7835093;239.00166;fused
1678837069217;10.8653484;106.7998308;17.200000762939453;4.0;7.920982;239.00018;fused
1678837069217;10.8653113;106.7997676;17.200000762939453;4.333;8.012895;239.00012;fused
1678837069217;10.8652735;106.7997036;17.200000762939453;4.333;8.114588;239.00014;fused
1678837069217;10.8652342;106.7996378;17.200000762939453;4.8;8.190286;238.00067;fused
1678837069217;10.8651948;106.7995731;17.200000762939453;5.0;8.227038;238.00125;fused
1678837069217;10.8651553;106.7995071;17.200000762939453;5.6;8.29493;238.00235;fused
1678837069217;10.8651163;106.7994415;17.200000762939453;5.6;8.343602;238.98624;fused
1678837069217;10.8650784;106.799376;17.200000762939453;6.0;8.381085;239.00116;fused
1678837069218;10.8650403;106.7993104;17.200000762939453;5.6;8.424282;239.01485;fused
1678837069218;10.8650008;106.7992428;17.200000762939453;5.2;8.471809;239.00171;fused
1678837069218;10.8649624;106.7991771;17.200000762939453;5.0;8.443797;238.99863;fused
1678837069218;10.8649236;106.7991102;17.200000762939453;4.666;8.452032;239.00029;fused
1678837069218;10.864885;106.7990428;17.200000762939453;4.0;8.39828;239.98187;fused
1678837069218;10.8648488;106.7989773;17.200000762939453;4.0;8.303384;239.9961;fused
1678837069218;10.8648126;106.7989124;17.200000762939453;4.333;8.17292;239.9243;fused
1678837069218;10.8647775;106.7988477;17.200000762939453;4.8;7.9870143;240.97827;fused
1678837069218;10.8647447;106.7987846;17.200000762939453;5.0;7.7776318;241.97635;fused
1678837069218;10.8647135;106.7987211;17.200000762939453;5.333;7.8603086;242.98724;fused
1678837069218;10.864683;106.7986549;17.200000762939453;5.666;7.85902;244.79231;fused
1678837069218;10.8646545;106.7985883;17.200000762939453;6.0;7.982904;245.92136;fused
1678837069218;10.8646265;106.7985198;17.200000762939453;6.0;8.125856;246.98212;fused
1678837069218;10.8645986;106.7984486;17.200000762939453;6.0;8.502172;247.99669;fused
1678837069218;10.8645702;106.7983735;17.200000762939453;6.0;8.83436;248.98878;fused
1678837069218;10.8645417;106.7982944;17.200000762939453;6.0;9.057401;249.9854;fused
1678837069218;10.8645142;106.7982134;17.200000762939453;5.666;9.248337;250.9743;fused
1678837069218;10.8644882;106.79813;17.200000762939453;5.333;9.469717;252.95451;fused
1678837069218;10.8644647;106.798045;17.200000762939453;5.2;9.489601;254.71404;fused
1678837069218;10.8644463;106.7979589;17.5;4.8;9.559659;257.3628;fused
1678837069218;10.8644327;106.7978719;19.367477853529735;4.4;9.565356;260.72952;fused
1678837069218;10.8644233;106.7977842;19.411802703276216;4.4;9.614299;262.93268;fused
1678837069218;10.8644166;106.7976941;19.520526287401445;4.4;9.779418;264.69458;fused
1678837069218;10.8644132;106.7976047;19.520526287401445;4.333;9.830371;266.93015;fused
1678837069218;10.8644122;106.7975129;19.46996182768136;4.0;9.930192;267.95096;fused
1678837069218;10.8644132;106.7974204;19.70826948396918;4.0;10.119357;269.92807;fused
1678837069218;10.8644172;106.7973271;20.08784998802828;4.0;10.0588045;271.9262;fused
1678837069218;10.8644227;106.7972363;20.26131987134685;4.333;10.005964;272.96176;fused
1678837069219;10.8644296;106.7971457;20.40009834107783;4.8;9.8104105;273.00085;fused
1678837069219;10.8644362;106.7970571;20.66541646291086;5.0;9.958943;273.0009;fused
1678837069219;10.8644438;106.796968;21.024629650793948;5.2;10.013424;273.99832;fused
1678837069219;10.8644538;106.7968802;21.26139214333609;5.0;9.851224;275.9973;fused
1678837069219;10.8644648;106.7967943;21.496120125890023;4.8;9.704493;276.00012;fused
1678837069219;10.8644754;106.7967096;21.57572500869579;4.4;9.604553;276.0001;fused
1678837069219;10.8644855;106.7966233;21.57572500869579;4.0;9.566017;276.00003;fused
1678837069219;10.8644958;106.7965374;21.483873287378707;4.0;9.560647;276.00006;fused
1678837069219;10.8645074;106.796449;21.485914425899377;4.0;9.857729;275.99945;fused
1678837069219;10.8645185;106.7963577;21.508366982144945;4.333;10.119837;276.99835;fused
1678837069219;10.8645302;106.7962644;21.52265500353207;4.4;10.232321;276.99988;fused
1678837069219;10.864542;106.7961696;21.52265500353207;4.4;10.464999;276.99976;fused
1678837069219;10.8645539;106.7960743;21.52877844866352;4.4;10.544386;276.9999;fused
1678837070242;10.8645662;106.7959773;21.53694304907064;4.8;10.612262;276.9997;fused
1678837071192;10.8645783;106.7958844;21.47570873822898;4.666;10.615275;277.0;fused
1678837072194;10.8645901;106.7957885;21.422639360962965;4.333;10.639371;276.00406;fused
1678837073200;10.8646024;106.7956901;21.05775846158087;4.333;10.886145;276.99203;fused
1678837074190;10.8646167;106.7955902;20.674047628859487;4.4;11.021047;277.99817;fused
1678837075216;10.8646317;106.7954893;20.424588895772956;4.333;11.124532;277.01382;fused
1678837195554;10.8646461;106.7953862;21.09538812858547;4.0;11.20658;277.9969;fused
1678837195554;10.8646618;106.7952846;20.032748534752493;4.0;11.238939;277.9999;fused
1678837195554;10.8646771;106.795183;19.836835165218535;4.4;11.008764;278.9909;fused
1678837195554;10.8646931;106.7950852;19.665414691404866;4.666;10.98473;279.97302;fused
1678837195554;10.8647121;106.7949876;19.44910334009549;5.0;11.075613;281.99524;fused
1678837195554;10.8647347;106.7948888;19.204229244894762;5.333;11.301083;283.98843;fused
1678837195555;10.8647648;106.7947884;17.200000762939453;5.666;11.589296;286.9765;fused
1678837195556;10.8648017;106.7946878;17.200000762939453;6.0;11.633142;290.9938;fused
1678837195557;10.8648449;106.7945894;17.200000762939453;5.666;11.629639;292.99704;fused
1678837195557;10.8648912;106.7944931;17.200000762939453;5.333;11.516882;295.99368;fused
1678837195557;10.8649411;106.7943993;17.200000762939453;4.8;11.498984;297.9926;fused
1678837195557;10.8649921;106.7943065;17.200000762939453;4.4;11.460576;298.99884;fused
1678837195557;10.8650438;106.7942164;17.200000762939453;4.4;11.20111;299.9982;fused
1678837195557;10.8650958;106.7941318;17.200000762939453;4.8;10.567641;301.99902;fused
1678837195557;10.8651476;106.7940543;17.200000762939453;5.2;9.9677305;303.99908;fused
1678837195557;10.8651975;106.7939827;17.200000762939453;5.6;9.293676;305.99023;fused
1678837195558;10.8652459;106.79392;17.200000762939453;5.6;8.570171;307.999;fused
1678837195558;10.8652928;106.7938611;17.200000762939453;5.333;7.6645536;307.99887;fused
1678837195558;10.8653345;106.7938112;17.200000762939453;4.8;7.1723847;308.99988;fused
1678837195558;10.8653718;106.7937678;17.200000762939453;4.666;6.138582;308.99875;fused
1678837195558;10.8654033;106.7937313;17.200000762939453;4.0;5.6193514;309.00104;fused
1678837195558;10.8654312;106.7936978;17.200000762939453;4.0;4.8653607;309.00803;fused
1678837195561;10.8654559;106.793668;17.200000762939453;4.0;4.3646855;309.00073;fused
1678837195562;10.8654755;106.7936444;17.200000762939453;4.0;3.4983642;309.0006;fused
1678837195562;10.8654904;106.7936267;17.200000762939453;4.0;2.5438306;309.003;fused
1678837195562;10.8654999;106.7936151;17.200000762939453;4.0;1.6455348;308.00247;fused
1678837195562;10.8655081;106.793605;17.200000762939453;4.0;1.8805361;308.9994;fused
1678837195562;10.8655217;106.7935885;17.200000762939453;4.0;2.7416682;307.98993;fused
1678837195562;10.8655406;106.7935661;17.200000762939453;4.0;3.338893;307.99356;fused
1678837195562;10.8655622;106.7935396;17.200000762939453;5.118;3.768862;307.99896;fused
1678837195562;10.8655874;106.7935075;17.200000762939453;4.958;4.504993;306.99594;fused
1678837195562;10.8656159;106.7934691;17.200000762939453;4.958;5.2495165;305.99667;fused
1678837195562;10.8656466;106.7934266;17.200000762939453;5.118;5.6105285;304.99997;fused
1678837195562;10.8656765;106.7933821;17.200000762939453;5.118;5.7207975;304.99982;fused
1678837195562;10.8657075;106.7933367;17.200000762939453;4.0;6.072405;304.99973;fused
1678837195562;10.8657421;106.7932893;16.466203748299012;4.0;6.5563974;305.9993;fused
1678837195562;10.8657799;106.7932383;17.200000762939453;4.0;6.9669476;305.9987;fused
1678837195562;10.8658202;106.7931832;18.399999618530273;4.0;7.447299;305.99957;fused
1678837195563;10.8658609;106.7931268;18.399999618530273;4.0;7.8732867;305.99957;fused
1678837195563;10.865905;106.7930654;18.399999618530273;4.0;8.178678;305.9997;fused
1678837195563;10.8659503;106.7930025;18.399999618530273;4.0;8.454091;305.99973;fused
1678837195563;10.8659962;106.7929374;18.399999618530273;4.4;8.679942;305.00034;fused
1678837195563;10.8660421;106.7928701;18.399999618530273;4.666;8.934271;304.00034;fused
1678837195563;10.8660881;106.7927998;18.399999618530273;5.2;9.08397;303.0005;fused
1678837195563;10.8661327;106.7927292;18.399999618530273;5.6;9.159901;302.0006;fused
1678837195563;10.8661779;106.7926554;18.399999618530273;6.0;9.420939;301.9996;fused
1678837195563;10.8662229;106.7925801;18.399999618530273;5.666;9.729099;300.00116;fused
1678837195563;10.8662685;106.7924999;18.399999618530273;5.2;9.974842;299.99957;fused
1678837195563;10.8663135;106.7924192;18.399999618530273;5.0;10.163556;299.00058;fused
1678837195563;10.8663582;106.7923358;18.399999618530273;4.666;10.385014;298.00058;fused
1678837195563;10.8664038;106.7922495;18.399999618530273;4.333;10.59101;297.99957;fused
1678837195563;10.8664502;106.7921617;18.399999618530273;4.0;10.713073;297.99976;fused
1678837195563;10.8664955;106.7920743;18.399999618530273;4.0;10.762676;297.00168;fused
1678837195563;10.8665396;106.7919864;18.399999618530273;4.0;10.7245655;297.0001;fused
1678837195563;10.8665824;106.7918974;18.399999618530273;4.0;10.800888;295.0022;fused
1678837195563;10.866624;106.7918075;18.399999618530273;4.0;11.071277;295.00052;fused
1678837195563;10.8666664;106.7917134;18.399999618530273;4.0;11.158968;294.0175;fused
1678837195563;10.8667065;106.7916203;18.399999618530273;4.0;11.162371;294.00003;fused
1678837195563;10.8667478;106.7915237;18.399999618530273;4.0;11.208238;293.00122;fused
1678837195563;10.8667864;106.7914271;18.399999618530273;4.0;11.371019;291.00262;fused
1678837195563;10.8668236;106.7913287;18.399999618530273;4.0;11.457022;290.9998;fused
1678837195563;10.8668611;106.7912283;18.399999618530273;4.333;11.626724;290.9996;fused
1678837195563;10.866898;106.7911263;18.399999618530273;4.8;11.709795;289.00717;fused
1678837195563;10.866933;106.7910235;18.399999618530273;5.0;11.715613;289.0;fused
1678837195563;10.8669668;106.7909203;18.399999618530273;5.0;11.752258;288.00156;fused
1678837195563;10.8669989;106.7908171;18.399999618530273;5.2;11.815745;287.00452;fused
1678837195564;10.867029;106.7907114;18.399999618530273;4.8;11.879347;285.00323;fused
1678837195564;10.8670556;106.7906091;18.399999618530273;4.4;11.95793;284.99982;fused
1678837195564;10.8670828;106.7905009;18.399999618530273;4.0;12.05698;284.00162;fused
