time_millis;latitude;longitude;altitude;accuracy;speed;bearing;provider
1678750871302;10.8665141;106.8019927;21.76652105932782;6.333;14.399763;238.0;fused
1678750871302;10.866449;106.8018803;21.631859981833138;6.4;14.237373;238.99773;fused
1678750871302;10.8663845;106.8017671;21.48495943469308;6.333;14.137731;238.99976;fused
1678750871302;10.8663205;106.8016541;21.40538937087031;6.4;14.078321;239.00002;fused
1678750871302;10.8662553;106.8015418;21.421711374183847;6.4;13.987506;238.99991;fused
1678750871302;10.8661918;106.8014311;21.654303345779446;6.4;13.510829;238.99867;fused
1678750871303;10.8661319;106.8013268;21.76856139518052;6.666;12.75625;238.99377;fused
1678750871303;10.8660771;106.8012313;21.75019839022923;7.0;11.892774;238.93988;fused
1678750871303;10.8660253;106.8011422;21.31561891597864;7.6;11.277697;239.00089;fused
1678750871303;10.8659783;106.8010618;21.03286809982616;8.0;9.635601;238.8095;fused
1678750871303;10.8659401;106.8009954;20.81252977657671;8.0;8.12884;237.99927;fused
1678750871303;10.8659145;106.8009425;20.393486709707936;8.0;6.441366;244.876;fused
1678750871303;10.8659023;106.800901;19.903899872064446;7.666;5.6443124;244.99123;fused
1678750871303;10.865888;106.8008596;19.353148570907557;7.333;5.5387435;244.00032;fused
1678750871303;10.8658693;106.8008207;19.2674793711968;6.8;5.4673157;243.00049;fused
1678750871303;10.8658491;106.8007826;19.23484371396404;6.4;5.3410854;242.00037;fused
1678750871303;10.8658287;106.8007468;19.2674793711968;5.6;4.622934;241.98535;fused
1678750871304;10.8658171;106.8007203;19.461256181046547;5.0;3.870718;246.79495;fused
1678750871304;10.865811;106.8006933;19.526529369763587;4.75;2.9530663;257.56583;fused
1678750871304;10.8658105;106.800677;19.526529369763587;4.4;1.6590407;257.74554;fused
1678750871304;10.865809;106.8006676;19.500012076060244;4.4;0.00888363;0.0;fused
1678750871304;10.8658071;106.8006573;18.953366400033527;7.804;0.7805408;253.78534;fused
1678750871304;10.8658035;106.8006442;19.083905438172607;6.922;1.7284216;255.76003;fused
1678750871304;10.8657888;106.8006117;19.171612486620084;7.615;2.7498584;240.12903;fused
1678750871304;10.8657666;106.800574;19.17365219624788;8.716;3.2659705;236.44725;fused
1678750871304;10.8657294;106.8005134;19.29399593547374;10.685;4.425882;238.7281;fused
1678750871304;10.865684;106.8004366;19.45309706789586;13.679;5.0592017;237.81732;fused
1678750871304;10.8656223;106.8003463;19.593842873518835;12.552;6.364201;237.04294;fused
1678750871304;10.865581;106.800281;19.66727639803315;11.447;6.458163;236.99977;fused
1678750871304;10.8655399;106.8002201;19.72847148909468;11.064;6.60183;236.00209;fused
1678750871304;10.8654989;106.8001592;19.759069200752243;10.138;6.7229066;236.99733;fused
1678750871304;10.8654537;106.8000899;19.98957552178701;8.848;7.9688425;236.01271;fused
1678750871304;10.8654073;106.8000152;20.101771138100425;8.0;8.298301;236.99979;fused
1678750871304;10.8653604;106.7999381;19.993655336290473;7.666;8.529559;236.99968;fused
1678750871304;10.8653144;106.7998615;20.101771138100425;7.2;8.722807;237.00278;fused
1678750871304;10.8652682;106.7997861;20.220088128478366;7.0;8.806376;237.00002;fused
1678750871304;10.8652227;106.7997079;20.579129133181468;6.4;9.359335;237.00056;fused
1678750871304;10.8651764;106.7996282;20.791296895078197;6.0;10.043846;238.99663;fused
1678750871304;10.8651267;106.7995429;21.250331911198856;6.0;10.4318695;238.00157;fused
1678750871304;10.8650768;106.7994541;21.448234696782364;6.0;10.59098;237.99976;fused
1678750871304;10.8650247;106.799362;21.568610822201222;6.0;11.000981;238.00073;fused
1678750871304;10.8649733;106.7992684;21.705311212720005;6.333;10.91735;240.99356;fused
1678750871304;10.8649233;106.7991695;21.734762245177222;6.4;11.369221;240.00209;fused
1678750871304;10.8648714;106.7990727;21.88778791434577;6.333;11.388129;240.00003;fused
1678750871304;10.8648198;106.7989787;22.261182173249907;6.4;11.542222;240.00015;fused
1678750871304;10.864769;106.798885;22.421494162649218;6.4;11.671177;240.99864;fused
1678750871305;10.864721;106.79879;22.825521570587647;6.333;11.66363;241.99287;fused
1678750871305;10.8646722;106.7986937;23.0540708778285;6.0;11.825175;242.99771;fused
1678750871305;10.8646264;106.7985939;23.19895801392965;6.0;11.801872;242.99995;fused
1678750871305;10.8645838;106.7984941;23.286707768582794;6.0;11.8511;243.00024;fused
1678750871305;10.8645427;106.7983921;23.556084798563404;6.0;11.899693;243.9987;fused
1678750872273;10.8644983;106.7982905;23.796898804418504;6.0;11.869094;244.99152;fused
1678750873274;10.8644534;106.7981903;23.856082957734007;6.4;11.826339;246.95753;fused
1678750874266;10.8644121;106.7980906;23.87036884992578;6.666;11.765175;247.99522;fused
1678750875283;10.8643808;106.7979879;23.91322667135872;7.0;11.36175;247.99695;fused
1678750876276;10.8643496;106.7978867;23.945880395437513;7.333;11.432531;251.97882;fused
1678750877273;10.8643241;106.7977826;24.200991956971446;7.666;11.556559;260.92484;fused
1678750878266;10.8643136;106.7976729;24.42753747763698;8.0;11.8569765;265.95236;fused
1678750879286;10.864315;106.797561;24.521422986317976;8.0;11.810269;267.9519;fused
1678750880292;10.8643215;106.7974496;24.57040714391812;8.0;11.774629;269.95688;fused
1678750881288;10.864333;106.7973411;24.660212170072995;8.0;11.937462;271.99597;fused
1678750882284;10.864345;106.7972319;25.045976428913516;8.0;11.754445;272.0006;fused
1678750974466;10.8643547;106.7971227;25.603222550379616;8.0;11.517135;273.9753;fused
1678750974467;10.8643707;106.7970186;25.82164039154131;8.0;11.596556;275.99326;fused
1678750974467;10.8643907;106.7969195;26.18296079882959;7.6;11.51063;276.9982;fused
1678750974467;10.8644084;106.7968165;26.28707293485954;7.2;11.573836;277.0;fused
1678750974467;10.8644248;106.7967122;26.28707293485954;7.0;11.552495;277.00006;fused
1678750974470;10.8644402;106.7966073;26.348315966803536;6.666;11.618677;277.00003;fused
1678750974470;10.8644544;106.7965014;26.507549926390524;6.333;11.848624;276.006;fused
1678750974470;10.864468;106.7963924;26.632081138779014;6.0;12.18141;276.99277;fused
1678750974470;10.8644834;106.7962807;26.703534302048347;6.0;12.366271;276.99963;fused
1678750974470;10.8644995;106.7961652;26.41661984442021;6.0;12.614009;276.9997;fused
1678750974470;10.8645173;106.7960452;26.481947969637826;6.0;12.95357;276.99927;fused
1678750974470;10.8645341;106.7959236;26.45132534808081;6.0;13.257313;276.9996;fused
1678750974470;10.8645516;106.7957994;26.47378192637596;6.0;13.36911;276.99985;fused
1678750974470;10.8645692;106.7956762;26.420702837455707;6.0;13.425543;277.99744;fused
1678750974470;10.8645879;106.7955535;26.420702837455707;6.0;13.573097;277.9998;fused
1678750974470;10.8646066;106.7954293;26.483052198912944;5.666;13.688412;277.99966;fused
1678750974470;10.8646249;106.7953052;26.395269258443953;5.2;13.66538;278.00006;fused
1678750974470;10.864647;106.7951808;26.189085006631224;4.8;13.9888;277.9996;fused
1678750974470;10.864667;106.7950549;25.43788195638918;5.0;13.990117;279.9912;fused
1678750974470;10.8646916;106.7949293;24.970455055892657;5.0;13.9015665;280.99664;fused
1678750974470;10.8647252;106.794803;24.762264494244402;5.2;14.142933;283.78778;fused
1678750974470;10.8647609;106.7946755;24.598981366935057;5.333;14.284037;285.95813;fused
1678750974470;10.8648104;106.7945522;24.633678767591142;5.666;14.130113;293.05545;fused
1678750974470;10.8648722;106.7944331;24.598981366935057;6.0;14.139141;294.99652;fused
1678750974470;10.8649357;106.7943178;24.31324348313104;6.0;13.987239;298.99243;fused
1678750974470;10.8650003;106.7942046;24.20711472905394;6.0;13.895958;298.00272;fused
1678750974470;10.8650619;106.7940927;24.20711472905394;6.0;13.958815;298.96994;fused
1678750974470;10.865127;106.7939814;23.813225426014878;6.0;13.839041;304.93573;fused
1678750974470;10.8652038;106.7938807;24.20711472905394;6.0;13.639714;305.98367;fused
1678750974470;10.8652803;106.7937837;24.174459995858676;6.0;13.555706;308.9682;fused
1678750974470;10.8653581;106.7936905;23.46016926592055;6.333;13.531436;308.0051;fused
1678750974470;10.8654348;106.7935946;23.788735505445132;6.666;13.437234;307.00537;fused
1678750974470;10.8655121;106.7934983;23.694858133856606;7.2;13.283028;307.0;fused
1678750974470;10.8655858;106.7934047;23.136572176154505;7.6;12.852047;306.00275;fused
1678750974471;10.8656545;106.7933171;22.97127676514343;7.6;11.676722;305.99826;fused
1678750974471;10.8657152;106.7932359;22.648857980598756;7.2;11.241584;305.009;fused
1678750974471;10.8657706;106.7931575;21.706159674472325;7.2;10.958944;304.9998;fused
1678750974471;10.8658232;106.7930824;21.4082725451806;7.2;10.839199;305.0005;fused
1678750974471;10.8658756;106.793003;21.116516559891494;7.2;11.10742;304.0012;fused
1678750974471;10.8659289;106.7929213;20.987983901513957;7.333;11.185786;303.0071;fused
1678750974471;10.8659836;106.7928381;20.987983901513957;7.333;11.370053;302.99966;fused
1678750974471;10.8660429;106.7927487;21.053270086935786;7.333;11.6828375;303.00055;fused
1678750974471;10.866103;106.7926483;21.291136230098154;7.0;12.421955;301.005;fused
1678750974471;10.8661689;106.7925422;21.308299080495637;6.4;13.571476;300.99744;fused
1678750974471;10.8662335;106.7924357;21.173642813161642;6.333;13.181727;301.0009;fused
1678750974471;10.8662961;106.7923316;21.328701732366085;6.0;13.295424;301.00006;fused
1678750974471;10.8663575;106.7922242;21.574454999897824;6.0;13.796929;299.00302;fused
1678750974471;10.8664181;106.7921098;21.560173148758146;6.0;13.961968;298.00137;fused
1678750974471;10.8664751;106.7919956;21.723395742543158;5.666;14.070971;297.00165;fused
1678750974471;10.8665321;106.791878;21.58781969511581;5.2;14.212613;296.00162;fused
1678750974471;10.8665867;106.7917614;21.571497069353597;5.0;14.168477;295.00223;fused
1678750974471;10.86664;106.7916434;21.389909983435338;4.4;14.052044;294.0024;fused
1678750974471;10.8666917;106.7915281;21.342983617975555;4.666;13.759848;293.00296;fused
1678750974471;10.8667418;106.7914129;21.26749392448654;4.8;13.48759;292.9997;fused
1678750974471;10.8667874;106.7913097;21.3258200560244;5.0;11.799075;293.0129;fused
1678750974471;10.8668278;106.7912175;21.20340718796014;5.6;11.006654;293.00314;fused
1678750974471;10.8668652;106.791132;20.799457299959073;5.666;10.425338;293.0012;fused
1678750974471;10.8669028;106.7910497;20.026293923201493;6.0;10.053364;293.00113;fused
1678750974472;10.8669374;106.790967;19.697873888188404;6.0;9.884034;292.00745;fused
1678750974472;10.8669665;106.790883;19.59588268502955;6.0;9.785185;291.0013;fused
1678750974472;10.866994;106.7907962;19.66931622726593;6.0;10.2179165;286.01245;fused
1678750974472;10.867019;106.7907066;19.748869951227245;6.0;10.378928;286.00024;fused
1678750974472;10.8670472;106.7906138;19.779467736719358;6.0;10.906691;286.00064;fused
1678750974472;10.867077;106.7905174;19.803946044856104;6.0;10.834102;285.99997;fused
1678750974472;10.8671044;106.7904283;19.84882312720306;6.0;10.688857;285.0062;fused
1678750974472;10.8671295;106.7903399;20.06505240883569;6.0;11.156282;282.00607;fused
1678750974472;10.8671513;106.7902435;20.016911421479733;6.0;10.963769;282.00055;fused
1678750974472;10.8671698;106.7901436;20.09646988734201;6.0;11.359379;280.0048;fused
1678750974472;10.8671879;106.7900377;20.10054982885282;6.0;11.504493;279.9998;fused
1678750974472;10.8672063;106.7899307;20.10054982885282;6.0;11.718635;279.0016;fused
1678750974472;10.8672238;106.7898226;20.227028992377743;6.0;11.556535;277.00598;fused
1678750974472;10.8672364;106.7897189;20.300469375106196;6.0;11.344198;276.9999;fused
1678750974472;10.8672457;106.7896197;20.37799047129017;6.0;11.186458;275.00522;fused
1678750974472;10.8672537;106.7895227;20.304549415075606;6.0;11.076003;275.0001;fused
1678750974472;10.8672612;106.7894266;20.501607625416682;6.0;10.693477;274.0034;fused
1678750974473;10.8672679;106.7893323;20.534248173617158;6.0;10.353683;274.0002;fused
1678750974473;10.8672744;106.7892395;20.501607625416682;6.0;10.098326;274.00015;fused
1678750974473;10.8672803;106.7891505;20.248647650128394;6.0;9.932833;274.00043;fused
1678750974473;10.867285;106.7890625;20.12829031953831;6.0;9.682871;272.0141;fused
1678750974473;10.8672896;106.7889762;20.15684953104953;6.0;9.566441;272.0;fused
1678750974473;10.8672946;106.7888905;20.058932636132987;6.0;9.0471115;272.9957;fused
1678750974473;10.8672991;106.7888092;20.148689746486127;6.0;8.582022;272.99966;fused
1678750974473;10.8673016;106.788734;20.169089222663402;6.4;8.0956545;272.00192;fused
1678750974473;10.8673034;106.7886664;20.167049272831065;6.666;7.116166;272.00082;fused
1678750974473;10.8673036;106.7886098;20.18744879331351;7.2;6.1133375;272.00156;fused
1678750974473;10.8673054;106.7885675;20.10979150346016;7.6;4.558129;271.00555;fused
1678750974473;10.8673063;106.7885403;20.113871428231597;7.6;3.3039432;271.99747;fused
1678750974473;10.8673064;106.7885232;20.036353194280643;7.142;1.780175;272.97418;fused
1678750996282;10.8673133;106.7885043;18.299999237060547;7.564;2.0817807;273.05493;fused
1678750997281;10.8673173;106.7884647;18.299999237060547;7.34;3.2705016;270.00995;fused
1678750998292;10.8673193;106.7884255;18.299999237060547;6.769;3.2956517;270.0001;fused
1678750999296;10.8673205;106.7883946;18.299999237060547;6.376;3.5346103;270.00003;fused
1678751000289;10.8673225;106.7883488;18.299999237060547;6.338;3.9003232;270.00006;fused
1678751001279;10.8673248;106.7883028;18.299999237060547;6.0;4.0461;270.00134;fused
1678751002302;10.8673263;106.7882567;18.299999237060547;6.0;4.1387725;270.99573;fused
1678751174306;10.8673281;106.7882092;18.299999237060547;6.0;4.4865265;271.0002;fused
1678751174306;10.8673287;106.7881579;18.299999237060547;6.0;5.3763285;271.99683;fused
1678751174306;10.8673304;106.7880988;18.299999237060547;6.0;5.8313913;271.99985;fused
1678751174306;10.8673304;106.7880365;18.299999237060547;6.0;6.3298283;269.00558;fused
1678751174306;10.8673288;106.7879717;18.299999237060547;6.0;6.394604;269.0;fused
1678751174306;10.8673283;106.7879072;18.299999237060547;6.0;6.5209312;269.9994;fused
1678751174306;10.8673281;106.7878447;18.299999237060547;6.0;6.430279;269.0006;fused
1678751174306;10.8673284;106.7877854;18.299999237060547;6.0;6.1714716;269.00006;fused
1678751174306;10.867329;106.7877308;18.299999237060547;6.0;6.024331;270.99374;fused
1678751174306;10.8673321;106.78768;18.299999237060547;6.0;5.997209;272.99893;fused
1678751174306;10.8673365;106.7876263;18.299999237060547;6.4;5.820135;272.00522;fused
1678751174306;10.8673409;106.7875745;18.299999237060547;6.666;5.8820095;273.9976;fused
1678751174306;10.8673465;106.7875205;18.299999237060547;7.0;5.726845;273.00388;fused
1678751174306;10.8673501;106.787468;18.299999237060547;7.333;5.599492;272.0011;fused
1678751174307;10.8673533;106.7874146;18.299999237060547;7.333;5.5389905;273.9961;fused
1678751174307;10.8673575;106.7873629;18.299999237060547;7.333;5.1056266;274.99823;fused
1678751174307;10.8673618;106.787315;18.299999237060547;6.8;4.3998966;275.9839;fused
1678751174307;10.8673655;106.7872728;18.299999237060547;6.666;3.312707;274.03918;fused
1678751174307;10.8673671;106.7872488;18.299999237060547;6.0;1.8598522;273.05725;fused
1678751174307;10.8673671;106.7872391;18.600000381469727;7.132;0.6139114;272.94888;fused
1678751174307;10.8673656;106.7872127;18.600000381469727;6.97;2.252828;270.02536;fused
1678751174307;10.8673659;106.7871836;18.600000381469727;6.799;3.3285415;271.9552;fused
1678751174307;10.8673675;106.7871496;18.600000381469727;6.132;3.489727;272.9988;fused
1678751174307;10.8673693;106.7871186;18.600000381469727;5.827;3.5818865;272.001;fused
1678751174307;10.8673706;106.7870951;18.69999885559082;5.471;3.7993703;272.99832;fused
1678751174307;10.8673724;106.7870491;18.69999885559082;5.576;5.1974916;272.00232;fused
1678751174307;10.867374;106.7869874;18.69999885559082;5.975;5.3272333;272.0004;fused
1678751174308;10.8673768;106.7869306;18.69999885559082;5.977;6.0988455;273.99948;fused
