time_millis;latitude;longitude;altitude;accuracy;speed;bearing;provider
1679616498043;10.8738267;106.8078553;31.0;18.175;0.0;0.0;fused
1679616499814;10.8737379;106.8078591;31.0;15.087;1.0394051;157.83583;fused
1679616500804;10.8737166;106.8078575;29.246104811918045;14.058;1.7025809;164.87741;fused
1679616501807;10.873696;106.8078768;29.246104811918045;13.772;2.1407652;148.61894;fused
1679616502776;10.8736763;106.8078911;29.305433175759852;13.476;2.8475769;157.42926;fused
1679616503819;10.873657;106.8079034;31.0;12.383;2.8922622;155.17952;fused
1679616504766;10.8736371;106.8079273;31.0;11.853;3.0326877;144.51741;fused
1679616505793;10.8736208;106.8079475;31.0;10.668;2.9950047;143.19432;fused
1679616506846;10.8736001;106.8079666;31.600000381469727;13.679;2.98759;138.74452;fused
1679616508802;10.8735949;106.8079794;31.600000381469727;16.98;1.0161622;112.11917;fused
1679616512537;10.8735354;106.8080141;32.10000228881836;14.06;1.5827073;170.21448;fused
1679616513568;10.8734584;106.808044;32.10000228881836;12.89;2.927886;173.22838;fused
1679616514928;10.8733712;106.8080634;32.10000228881836;11.901;3.926257;176.31758;fused
1679616516016;10.8733016;106.8080661;32.10000228881836;11.061;4.2711163;181.88445;fused
1679616517019;10.8732493;106.8080594;32.10000228881836;11.139;4.4270062;186.62238;fused
1679616518032;10.8731799;106.8080272;32.10000228881836;10.796;5.0249224;208.12439;fused
1679616519029;10.8731188;106.8079993;32.10000228881836;10.582;5.118214;210.93117;fused
1679616520028;10.8730623;106.8079695;32.10000228881836;10.162;5.3145;213.40714;fused
1679616521032;10.8730095;106.8079367;32.10000228881836;9.715;5.6416874;213.65413;fused
1679616522020;10.8729576;106.8079022;32.10000228881836;8.0;6.157573;215.88312;fused
1679616523018;10.8729042;106.8078632;32.10000228881836;8.0;6.325465;216.50777;fused
1679616524026;10.87285;106.8078218;32.10000228881836;8.0;6.7340107;216.81882;fused
1679616525022;10.8727944;106.8077789;32.10000228881836;8.0;6.8950834;216.09668;fused
1679616526013;10.8727374;106.8077364;32.10000228881836;8.0;7.150652;215.21213;fused
1679616527023;10.8726778;106.8076934;32.10000228881836;8.0;7.358118;215.03368;fused
1679616528009;10.8726162;106.807648;32.10000228881836;8.0;7.6689744;214.96579;fused
1679616528999;10.8725538;106.807601;32.10000228881836;8.0;8.206575;215.02556;fused
1679616530013;10.8724891;106.8075517;32.10000228881836;8.0;8.204636;214.23;fused
1679616531010;10.8724261;106.8075047;32.10000228881836;8.0;8.345882;214.00665;fused
1679616532047;10.8723602;106.8074561;32.10000228881836;8.0;8.54329;213.27939;fused
1679616533042;10.8722929;106.8074071;32.10000228881836;8.0;8.977674;213.98431;fused
1679616534015;10.8722236;106.8073576;32.10000228881836;8.0;9.165899;214.00577;fused
1679616535031;10.8721519;106.8073057;32.10000228881836;8.0;9.343799;214.9363;fused
1679616536068;10.872079;106.8072526;32.10000228881836;8.0;9.450985;214.99829;fused
1679616537064;10.8720051;106.8072002;32.10000228881836;8.0;9.526351;215.001;fused
1679616538036;10.8719334;106.8071498;32.10000228881836;8.0;9.530634;214.99991;fused
1679616539048;10.8718599;106.8070975;32.10000228881836;8.0;9.497399;214.99883;fused
1679616540047;10.8717874;106.8070463;32.10000228881836;8.0;9.571615;215.88245;fused
1679616541048;10.8717158;106.8069927;32.10000228881836;8.0;9.434313;215.98456;fused
1679616542062;10.8716447;106.8069386;32.10000228881836;8.0;9.119553;215.98442;fused
1679616543043;10.8715789;106.8068892;32.10000228881836;8.0;8.811548;215.99011;fused
1679616544055;10.8715143;106.8068405;32.10000228881836;8.0;8.213348;215.36215;fused
1679616545024;10.8714571;106.8067976;32.10000228881836;8.0;7.76525;215.5693;fused
1679616546036;10.8714041;106.8067567;31.600000381469727;8.0;7.0585423;216.6803;fused
1679616547036;10.8713576;106.8067202;31.600000381469727;8.0;6.4580183;216.95152;fused
